ACBK1g02490,Cen-16-002264,Cen-15-001752
ACBK1g02491,Cen-16-002265,Cen-15-001751
ACBK1g02492,Cen-16-002266,Cen-15-001750
ACBK1g02493,Cen-16-002267,Cen-15-001749
ACBK1g02494,Cen-16-002268,Cen-15-001748
ACBK1g02495,Cen-16-002269,Cen-15-001747
ACBK1g02496,Cen-16-002270,Cen-15-001746
ACBK1g02497,Cen-16-002271,Cen-15-001745
ACBK1g02498,Cen-16-002272,Cen-15-001744
ACBK1g02499,Cen-16-002273,Cen-15-001743
ACBK1g02500,Cen-16-002274,Cen-15-001742
ACBK1g02501,.,Cen-15-001741
ACBK1g02502,.,Cen-15-001740
ACBK1g02503,Cen-16-002276,Cen-15-001739
ACBK1g02504,.,Cen-15-001738
ACBK1g02505,Cen-16-002278,.
ACBK1g02506,Cen-16-002279,.
ACBK1g02507,Cen-16-002280,Cen-15-001737
ACBK1g02508,Cen-16-002281,Cen-15-001736
ACBK1g02509,Cen-16-002282,Cen-15-001735
ACBK1g02510,.,.
ACBK1g02511,.,.
ACBK1g02512,Cen-16-002285,Cen-15-001733
ACBK1g02513,Cen-16-002286,Cen-15-001732
ACBK1g02514,Cen-16-002287,Cen-15-001731
ACBK1g02515,.,Cen-15-001730
ACBK1g02516,Cen-16-002288,Cen-15-001729
ACBK1g02517,Cen-16-002289,Cen-15-001728
ACBK1g02518,Cen-16-002290,Cen-15-001727
ACBK1g02519,Cen-16-002291,Cen-15-001726
ACBK1g02520,Cen-16-002292,Cen-15-001724
ACBK1g02521,Cen-16-002293,Cen-15-001723
ACBK1g02522,.,.
ACBK1g02523,Cen-16-002296,Cen-15-001721
ACBK1g02524,.,.
ACBK1g02525,Cen-16-002298,.
ACBK1g02526,Cen-16-002300,Cen-15-001718
ACBK1g02527,Cen-16-002301,Cen-15-001717
ACBK1g02528,Cen-16-002302,Cen-15-001716
ACBK1g02529,Cen-16-002303,Cen-15-001714
ACBK1g02530,Cen-16-002304,Cen-15-001713
ACBK1g02531,Cen-16-002305,Cen-15-001712
ACBK1g02532,Cen-16-002306,Cen-15-001711
ACBK1g02533,Cen-16-002308,Cen-15-001710
ACBK1g02534,.,.
ACBK1g02535,Cen-16-002309,Cen-15-001709
ACBK1g02536,Cen-16-002311,.
ACBK1g02537,Cen-16-002312,Cen-15-001708
ACBK1g02538,Cen-16-002313,Cen-15-001707
ACBK1g02539,Cen-16-002314,Cen-15-001706
ACBK1g02540,.,Cen-15-001705
ACBK1g02541,.,Cen-15-001704
ACBK1g02542,.,Cen-15-001703
ACBK1g02543,Cen-16-002316,Cen-15-001702
ACBK1g02544,Cen-16-002318,Cen-15-001700
ACBK1g02545,Cen-16-002319,Cen-15-001699
ACBK1g02546,.,.
ACBK1g02547,Cen-16-002321,Cen-15-001695
ACBK1g02548,Cen-16-002324,Cen-15-001693
ACBK1g02549,.,.
ACBK1g02550,Cen-16-002327,Cen-15-001691
ACBK1g02551,Cen-16-002328,Cen-15-001690
ACBK1g02552,Cen-16-002329,Cen-15-001689
ACBK1g02553,Cen-16-002330,Cen-15-001688
ACBK1g02554,.,Cen-15-001686
ACBK1g02555,Cen-16-002332,Cen-15-001684
ACBK1g02556,Cen-16-002333,Cen-15-001683
ACBK1g02557,Cen-16-002334,Cen-15-001682
ACBK1g02558,Cen-16-002335,Cen-15-001681
ACBK1g02559,Cen-16-002336,Cen-15-001680
ACBK1g02560,.,Cen-15-001679
ACBK1g02561,Cen-16-002337,.
ACBK1g02562,.,Cen-15-001678
ACBK1g02563,Cen-16-002338,Cen-15-001676
ACBK1g02564,Cen-16-002339,Cen-15-001675
ACBK1g02565,Cen-16-002340,Cen-15-001594
ACBK1g02566,Cen-16-002342,Cen-15-001596
ACBK1g02567,Cen-16-002343,Cen-15-001597
ACBK1g02568,Cen-16-002344,Cen-15-001598
ACBK1g02569,Cen-16-002345,Cen-15-001599
ACBK1g02570,Cen-16-002346,Cen-15-001600
ACBK1g02571,Cen-16-002347,Cen-15-001602
ACBK1g02572,Cen-16-002348,Cen-15-001603
ACBK1g02573,Cen-16-002349,Cen-15-001604
ACBK1g02574,.,.
ACBK1g02575,Cen-16-002350,Cen-15-001605
ACBK1g02576,Cen-16-002351,Cen-15-001606
ACBK1g02577,Cen-16-002352,Cen-15-001607
ACBK1g02578,.,.
ACBK1g02579,Cen-16-002354,Cen-15-001609
ACBK1g02580,Cen-16-002355,Cen-15-001610
ACBK1g02581,Cen-16-002356,Cen-15-001611
ACBK1g02582,.,Cen-15-001612
ACBK1g02583,.,.
ACBK1g02584,.,Cen-15-001613
ACBK1g02585,Cen-16-002357,Cen-15-001614
ACBK1g02586,Cen-16-002358,Cen-15-001615
ACBK1g02587,Cen-16-002359,Cen-15-001616
ACBK1g02588,Cen-16-002360,Cen-15-001617
ACBK1g02589,Cen-16-002361,Cen-15-001618
ACBK1g02590,.,.
ACBK1g02591,Cen-16-002362,Cen-15-001619
ACBK1g02592,Cen-16-002363,Cen-15-001620
ACBK1g02593,.,.
ACBK1g02594,.,Cen-15-001622
ACBK1g02595,Cen-16-002364,Cen-15-001623
ACBK1g02596,Cen-16-002365,Cen-15-001624
ACBK1g02597,Cen-16-002366,Cen-15-001625
ACBK1g02598,Cen-16-002367,Cen-15-001626
ACBK1g02599,Cen-16-002369,Cen-15-001628
ACBK1g02600,Cen-16-002371,.
ACBK1g02601,.,Cen-15-001630
ACBK1g02602,Cen-16-002372,.
ACBK1g02603,.,.
ACBK1g02604,Cen-16-002373,Cen-15-001631
ACBK1g02605,.,.
ACBK1g02606,.,Cen-15-001633
ACBK1g02607,.,.
ACBK1g02608,.,Cen-15-001635
ACBK1g02609,Cen-16-002375,Cen-15-001636
ACBK1g02610,Cen-16-002376,Cen-15-001637
ACBK1g02611,.,.
ACBK1g02612,Cen-16-002377,Cen-15-001639
ACBK1g02613,Cen-16-002378,Cen-15-001640
ACBK1g02614,Cen-16-002379,Cen-15-001641
ACBK1g02615,Cen-16-002380,Cen-15-001642
ACBK1g02616,Cen-16-002381,Cen-15-001644
ACBK1g02617,Cen-16-002382,Cen-15-001645
ACBK1g02618,Cen-16-002383,Cen-15-001646
ACBK1g02619,Cen-16-002384,.
ACBK1g02620,Cen-16-002385,Cen-15-001647
ACBK1g02621,Cen-16-002386,Cen-15-001648
ACBK1g02622,Cen-16-002387,.
ACBK1g02623,.,Cen-15-001649
ACBK1g02624,Cen-16-002389,Cen-15-001650
ACBK1g02625,Cen-16-002390,Cen-15-001651
ACBK1g02626,Cen-16-002391,Cen-15-001652
ACBK1g02627,.,.
ACBK1g02628,Cen-16-002394,Cen-15-001655
ACBK1g02629,Cen-16-002395,Cen-15-001656
ACBK1g02630,.,Cen-15-001657
ACBK1g02631,Cen-16-002397,Cen-15-001659
ACBK1g02632,Cen-16-002398,Cen-15-001660
ACBK1g02633,Cen-16-002399,Cen-15-001661
ACBK1g02634,Cen-16-002400,Cen-15-001662
ACBK1g02635,Cen-16-002401,Cen-15-001663
ACBK1g02636,Cen-16-002404,Cen-15-001664
ACBK1g02637,Cen-16-002405,Cen-15-001581
ACBK1g02638,Cen-16-002406,Cen-15-001580
ACBK1g02639,Cen-16-002407,Cen-15-001579
ACBK1g02640,Cen-16-002408,Cen-15-001578
ACBK1g02641,Cen-16-002409,Cen-15-001577
ACBK1g02642,.,.
ACBK1g02643,.,.
ACBK1g02644,.,.
ACBK1g02645,Cen-16-002412,.
ACBK1g02646,Cen-16-002413,Cen-15-001575
ACBK1g02647,.,.
ACBK1g02648,Cen-16-002414,Cen-15-001574
ACBK1g02649,Cen-16-002415,Cen-15-001573
ACBK1g02650,Cen-16-002416,Cen-15-001572
ACBK1g02651,Cen-16-002417,Cen-15-001571
ACBK1g02652,Cen-16-002419,Cen-15-001569
ACBK1g02653,Cen-16-002420,Cen-15-001568
ACBK1g02654,Cen-16-002421,Cen-15-001567
ACBK1g02655,Cen-16-002422,Cen-15-001566
ACBK1g02656,.,.
ACBK1g02657,Cen-16-002423,Cen-15-001565
ACBK1g02658,.,.
ACBK1g02659,.,Cen-15-001560
ACBK1g02660,.,.
ACBK1g02661,.,Cen-15-001559
ACBK1g02662,.,.
ACBK1g02663,.,.
ACBK1g02664,.,.
ACBK1g02665,Cen-16-002424,.
ACBK1g02666,Cen-16-002425,.
ACBK1g02667,Cen-16-002434,Cen-15-001557
ACBK1g02668,Cen-16-002435,Cen-15-001556
ACBK1g02669,Cen-16-002436,Cen-15-001555
ACBK1g02670,.,Cen-15-001554
ACBK1g02671,Cen-16-002437,Cen-15-001553
ACBK1g02672,Cen-16-002438,Cen-15-001552
ACBK1g02673,.,.
ACBK1g02674,.,.
ACBK1g02675,.,.
ACBK1g02676,.,.
ACBK1g02677,Cen-16-002440,Cen-15-001550
ACBK1g02678,.,.
ACBK1g02679,.,.
ACBK1g02680,.,.
ACBK1g02681,Cen-16-002442,Cen-15-001547
ACBK1g02682,Cen-16-002443,.
ACBK1g02683,Cen-16-002444,Cen-15-001544
ACBK1g02684,Cen-16-002446,Cen-15-001543
ACBK1g02685,.,Cen-15-001542
ACBK1g02686,Cen-16-002448,Cen-15-001541
ACBK1g02687,.,Cen-15-001540
ACBK1g02688,Cen-16-002449,.
ACBK1g02689,.,.
ACBK1g02690,Cen-16-002450,.
ACBK1g02691,Cen-16-002451,.
ACBK1g02692,Cen-16-002452,.
ACBK1g02693,Cen-16-002454,.
ACBK1g02694,.,.
ACBK1g02695,Cen-16-002455,Cen-15-001538
ACBK1g02696,Cen-16-002456,Cen-15-001537
ACBK1g02697,.,Cen-15-001536
ACBK1g02698,.,Cen-15-001535
ACBK1g02699,Cen-16-002457,Cen-15-001534
ACBK1g02700,Cen-16-002458,Cen-15-001533
ACBK1g02701,Cen-16-002459,.
ACBK1g02702,Cen-16-002463,Cen-15-001495
ACBK1g02703,.,.
ACBK1g02704,Cen-16-002464,Cen-15-001496
ACBK1g02705,Cen-16-002465,Cen-15-001497
ACBK1g02706,Cen-16-002466,Cen-15-001498
ACBK1g02707,Cen-16-002468,Cen-15-001500
ACBK1g02708,.,Cen-15-001501
ACBK1g02709,Cen-16-002469,Cen-15-001503
ACBK1g02710,Cen-16-002470,Cen-15-001504
ACBK1g02711,Cen-16-002471,Cen-15-001505
ACBK1g02712,.,.
ACBK1g02713,Cen-16-002472,Cen-15-001506
ACBK1g02714,.,Cen-15-001508
ACBK1g02715,Cen-16-002473,Cen-15-001510
ACBK1g02716,Cen-16-002474,Cen-15-001511
ACBK1g02717,Cen-16-002475,Cen-15-001512
ACBK1g02718,Cen-16-002476,Cen-15-001513
ACBK1g02719,Cen-16-002477,Cen-15-001514
ACBK1g02720,Cen-16-002478,Cen-15-001515
ACBK1g02721,Cen-16-002480,.
ACBK1g02722,Cen-16-002481,.
ACBK1g02723,Cen-16-002482,Cen-15-001517
ACBK1g02724,Cen-16-002483,Cen-15-001518
ACBK1g02725,Cen-16-002484,Cen-15-001519
ACBK1g02726,Cen-16-002485,Cen-15-001520
ACBK1g02727,Cen-16-002486,Cen-15-001521
ACBK1g02728,Cen-16-002487,Cen-15-001522
ACBK1g02729,Cen-16-002488,Cen-15-001523
ACBK1g02730,.,.
ACBK1g02731,Cen-16-002489,Cen-15-001524
ACBK1g02732,Cen-16-002490,Cen-15-001526
ACBK1g02733,.,.
ACBK1g02734,.,.
ACBK1g02735,.,.
ACBK1g02736,.,.
ACBK1g02737,Cen-16-002491,Cen-15-001527
ACBK1g02738,Cen-16-002492,Cen-15-001528
ACBK1g02739,Cen-16-002493,Cen-15-001529
ACBK1g02740,Cen-16-002494,Cen-15-001530
ACBK1g02741,Cen-16-002496,Cen-15-001532
ACBK1g02742,Cen-16-002497,Cen-15-001493
ACBK1g02743,.,Cen-15-001491
ACBK1g02744,.,.
ACBK1g02745,Cen-16-002500,Cen-15-001489
ACBK1g02746,Cen-16-002501,Cen-15-001488
ACBK1g02747,Cen-16-002502,Cen-15-001487
ACBK1g02748,Cen-16-002504,Cen-15-001486
ACBK1g02749,Cen-16-002505,Cen-15-001485
ACBK1g02750,Cen-16-002506,Cen-15-001484
ACBK1g02751,.,Cen-15-001482
ACBK1g02752,Cen-16-002510,Cen-15-001481
ACBK1g02753,Cen-16-002511,Cen-15-001474
ACBK1g02754,Cen-16-002513,Cen-15-001473
ACBK1g02755,Cen-16-002514,Cen-15-001472
ACBK1g02756,Cen-16-002516,Cen-15-001469
ACBK1g02757,Cen-16-002517,Cen-15-001468
ACBK1g02758,.,.
ACBK1g02759,.,.
ACBK1g02760,Cen-16-002519,Cen-15-001467
ACBK1g02761,.,.
ACBK1g02762,Cen-16-002520,Cen-15-001466
ACBK1g02763,.,.
ACBK1g02764,Cen-16-002523,.
ACBK1g02765,Cen-16-002524,Cen-15-001464
ACBK1g02766,Cen-16-002525,Cen-15-001462
ACBK1g02767,Cen-16-002526,Cen-15-001461
ACBK1g02768,Cen-16-002527,Cen-15-001460
ACBK1g02769,.,.
ACBK1g02770,.,.
ACBK1g02771,Cen-16-002528,Cen-15-001458
ACBK1g02772,.,.
ACBK1g02773,Cen-16-002530,Cen-15-001456
ACBK1g02774,Cen-16-002532,Cen-15-001455
ACBK1g02775,Cen-16-002533,Cen-15-001454
ACBK1g02776,Cen-16-002534,Cen-15-001453
ACBK1g02777,.,.
ACBK1g02778,Cen-16-002535,Cen-15-001452
ACBK1g02779,Cen-16-002536,Cen-15-001451
ACBK1g02780,Cen-16-002537,Cen-15-001450
ACBK1g02781,Cen-16-002538,Cen-15-001449
ACBK1g02782,Cen-16-002539,Cen-15-001448
ACBK1g02783,Cen-16-002542,Cen-15-001447
ACBK1g02784,.,.
ACBK1g02785,.,.
ACBK1g02786,.,.
ACBK1g02787,.,.
ACBK1g02788,Cen-16-002543,Cen-15-001445
ACBK1g02789,Cen-16-002544,Cen-15-001444
ACBK1g02790,Cen-16-002545,Cen-15-001443
ACBK1g02791,.,Cen-15-001441
ACBK1g02792,Cen-16-002546,.
ACBK1g02793,Cen-16-002547,Cen-15-001440
ACBK1g02794,Cen-16-002555,.
ACBK1g02795,.,.
ACBK1g02796,.,.
ACBK1g02797,Cen-16-002557,.
ACBK1g02798,.,.
ACBK1g02799,Cen-16-004053,.
ACBK1g02800,.,.
ACBK1g02801,.,.
ACBK1g02802,Cen-16-004055,Cen-15-001438
ACBK1g02803,Cen-16-004056,Cen-15-001437
ACBK1g02804,.,.
ACBK1g02805,Cen-16-004057,Cen-15-001436
ACBK1g02806,Cen-16-004059,Cen-15-001435
ACBK1g02807,.,.
ACBK1g02808,.,.
ACBK1g02809,Cen-16-004060,Cen-15-001433
ACBK1g02810,Cen-16-002565,.
ACBK1g02811,Cen-16-002566,Cen-15-001431
ACBK1g02812,Cen-16-002567,Cen-15-001430
ACBK1g02813,Cen-16-002568,Cen-15-001429
ACBK1g02814,Cen-16-002569,.
ACBK1g02815,Cen-16-002570,Cen-15-001427
ACBK1g02816,Cen-16-002571,Cen-15-001426
ACBK1g02817,.,.
ACBK1g02818,.,.
ACBK1g02819,.,.
ACBK1g02820,Cen-16-002573,Cen-15-001425
ACBK1g02821,.,.
ACBK1g02822,.,.
ACBK1g02823,.,.
ACBK1g02824,.,.
ACBK1g02825,.,.
ACBK1g02826,.,.
ACBK1g02827,.,.
ACBK1g02828,Cen-16-002576,Cen-15-001424
ACBK1g02829,Cen-16-002577,Cen-15-001423
ACBK1g02830,Cen-16-002578,Cen-15-001422
ACBK1g02831,.,.
ACBK1g02832,Cen-16-002580,Cen-15-001419
ACBK1g02833,Cen-16-002581,Cen-15-001418
ACBK1g02834,Cen-16-002582,Cen-15-001417
ACBK1g02835,.,.
ACBK1g02836,.,.
ACBK1g02837,Cen-16-002583,Cen-15-001416
ACBK1g02838,Cen-16-002584,Cen-15-001415
ACBK1g02839,.,Cen-15-001414
ACBK1g02840,.,.
ACBK1g02841,.,.
ACBK1g02842,.,.
ACBK1g02843,.,.
ACBK1g02844,Cen-16-002586,.
ACBK1g02845,Cen-16-002587,.
ACBK1g02846,.,.
ACBK1g02847,.,.
ACBK1g02848,Cen-16-002589,Cen-15-001411
ACBK1g02849,Cen-16-002590,.
ACBK1g02850,Cen-16-002592,.
ACBK1g02851,Cen-16-002593,Cen-15-001409
ACBK1g02852,Cen-16-002594,Cen-15-001408
ACBK1g02853,Cen-16-002595,Cen-15-001407
ACBK1g02854,Cen-16-002596,Cen-15-001406
ACBK1g02855,Cen-16-002597,Cen-15-001405
ACBK1g02856,Cen-16-002599,.
ACBK1g02857,.,.
ACBK1g02858,.,Cen-15-001404
ACBK1g02859,.,.
ACBK1g02860,.,.
ACBK1g02861,.,.
ACBK1g02862,Cen-16-002601,Cen-15-001403
ACBK1g02863,Cen-16-002602,Cen-15-001401
ACBK1g02864,.,.
ACBK1g02865,Cen-16-002606,Cen-15-001400
ACBK1g02866,Cen-16-002607,Cen-15-001399
ACBK1g02867,.,.
ACBK1g02868,Cen-16-002608,Cen-15-001398
ACBK1g02869,Cen-16-002609,Cen-15-001397
ACBK1g02870,Cen-16-002610,Cen-15-001396
ACBK1g02871,Cen-16-002611,.
ACBK1g02872,Cen-16-002612,Cen-15-001395
ACBK1g02873,Cen-16-002613,Cen-15-001393
ACBK1g02874,.,Cen-15-001392
ACBK1g02875,Cen-16-002614,Cen-15-001391
ACBK1g02876,Cen-16-002615,Cen-15-001390
ACBK1g02877,Cen-16-002616,Cen-15-001389
ACBK1g02878,Cen-16-002617,Cen-15-001385
ACBK1g02879,Cen-16-002618,Cen-15-001384
ACBK1g02880,Cen-16-002619,Cen-15-001383
ACBK1g02881,Cen-16-002620,Cen-15-001382
ACBK1g02882,Cen-16-002621,Cen-15-001380
ACBK1g02883,Cen-16-002622,Cen-15-001379
ACBK1g02884,Cen-16-002623,Cen-15-001378
ACBK1g02885,.,.
ACBK1g02886,.,.
ACBK1g02887,Cen-16-002624,Cen-15-001375
ACBK1g02888,.,.
ACBK1g02889,Cen-16-002625,Cen-15-001374
ACBK1g02890,Cen-16-002626,Cen-15-001373
ACBK1g02891,Cen-16-002627,.
ACBK1g02892,.,.
ACBK1g02893,Cen-16-002628,.
ACBK1g02894,Cen-16-002629,Cen-15-001372
ACBK1g02895,Cen-16-002630,Cen-15-001364
ACBK1g02896,Cen-16-002631,Cen-15-001363
ACBK1g02897,.,.
ACBK1g02898,.,Cen-15-001358
ACBK1g02899,Cen-16-002643,Cen-15-001357
ACBK1g02900,Cen-16-002644,Cen-15-001356
ACBK1g02901,Cen-16-002645,Cen-15-001355
ACBK1g02902,Cen-16-002647,Cen-15-001354
ACBK1g02903,Cen-16-002648,Cen-15-001353
ACBK1g02904,Cen-16-002649,Cen-15-001352
ACBK1g02905,Cen-16-002650,Cen-15-001351
ACBK1g02906,.,.
ACBK1g02907,Cen-16-002652,Cen-15-001350
ACBK1g02908,Cen-16-002654,Cen-15-001349
ACBK1g02909,Cen-16-002655,Cen-15-001348
ACBK1g02910,Cen-16-002656,Cen-15-001347
ACBK1g02911,Cen-16-002657,Cen-15-001346
ACBK1g02912,Cen-16-002659,Cen-15-001345
ACBK1g02913,Cen-16-002660,Cen-15-001344
ACBK1g02914,Cen-16-002662,.
ACBK1g02915,Cen-16-002663,Cen-15-001341
ACBK1g02916,Cen-16-002664,Cen-15-001340
ACBK1g02917,Cen-16-002665,Cen-15-001339
ACBK1g02918,.,Cen-15-001338
ACBK1g02919,Cen-16-002667,Cen-15-001337
ACBK1g02920,.,.
ACBK1g02921,.,.
ACBK1g02922,.,.
ACBK1g02923,Cen-16-002668,Cen-15-001336
ACBK1g02924,.,.
ACBK1g02925,Cen-16-002669,.
ACBK1g02926,.,Cen-15-001332
ACBK1g02927,Cen-16-002671,Cen-15-001331
ACBK1g02928,.,.
ACBK1g02929,Cen-16-002672,Cen-15-001327
ACBK1g02930,Cen-16-002673,Cen-15-001326
ACBK1g02931,Cen-16-002674,Cen-15-001325
ACBK1g02932,Cen-16-002675,Cen-15-001324
ACBK1g02933,Cen-16-002676,Cen-15-001323
ACBK1g02934,.,.
ACBK1g02935,Cen-16-002677,Cen-15-001322
ACBK1g02936,Cen-16-002679,Cen-15-001319
ACBK1g02937,Cen-16-002680,Cen-15-001318
ACBK1g02938,.,.
ACBK1g02939,Cen-16-002682,Cen-15-001317
ACBK1g02940,Cen-16-002683,Cen-15-001316
ACBK1g02941,Cen-16-002684,Cen-15-001315
ACBK1g02942,Cen-16-002685,.
ACBK1g02943,Cen-16-002691,Cen-15-001312
ACBK1g02944,Cen-16-002692,Cen-15-001311
ACBK1g02945,Cen-16-002693,Cen-15-001308
ACBK1g02946,Cen-16-002694,Cen-15-001307
ACBK1g02947,Cen-16-002695,Cen-15-001306
ACBK1g02948,Cen-16-002696,Cen-15-001304
ACBK1g02949,Cen-16-002697,Cen-15-001303
ACBK1g02950,Cen-16-002698,Cen-15-001301
ACBK1g02951,Cen-16-002699,.
ACBK1g02952,Cen-16-002700,Cen-15-001299
ACBK1g02953,.,.
ACBK1g02954,.,.
ACBK1g02955,.,.
ACBK1g02956,Cen-16-002701,Cen-15-001298
ACBK1g02957,Cen-16-002702,.
ACBK1g02958,Cen-16-002703,Cen-15-001297
ACBK1g02959,.,.
ACBK1g02960,.,.
ACBK1g02961,.,Cen-15-001296
ACBK1g02962,.,Cen-15-001295
ACBK1g02963,Cen-16-002705,Cen-15-001294
ACBK1g02964,.,Cen-15-001293
ACBK1g02965,.,Cen-15-001292
ACBK1g02966,Cen-16-002706,Cen-15-001291
ACBK1g02967,.,.
ACBK1g02968,Cen-16-002710,.
ACBK1g02969,Cen-16-002711,Cen-15-001288
ACBK1g02970,.,.
ACBK1g02971,Cen-16-002712,Cen-15-001287
ACBK1g02972,.,Cen-15-001286
ACBK1g02973,.,.
ACBK1g02974,.,.
ACBK1g02975,.,.
ACBK1g02976,Cen-16-002713,Cen-15-001285
ACBK1g02977,Cen-16-002714,Cen-15-001284
ACBK1g02978,.,.
ACBK1g02979,Cen-16-002718,Cen-15-001282
ACBK1g02980,Cen-16-002722,Cen-15-001280
ACBK1g02981,Cen-16-002723,Cen-15-001279
ACBK1g02982,Cen-16-002724,Cen-15-001278
ACBK1g02983,Cen-16-002725,Cen-15-001277
ACBK1g02984,Cen-16-002726,.
ACBK1g02985,.,.
ACBK1g02986,Cen-16-002729,Cen-15-001273
ACBK1g02987,Cen-16-002731,Cen-15-001271
ACBK1g02988,Cen-16-002732,Cen-15-001270
ACBK1g02989,Cen-16-002734,Cen-15-001267
ACBK1g02990,.,.
ACBK1g02991,Cen-16-002735,Cen-15-001264
ACBK1g02992,Cen-16-002736,Cen-15-001263
ACBK1g02993,Cen-16-002738,Cen-15-001262
ACBK1g02994,Cen-16-002740,Cen-15-001261
ACBK1g02995,.,Cen-15-001259
ACBK1g02996,Cen-16-002741,Cen-15-001256
ACBK1g02997,Cen-16-002742,Cen-15-001255
ACBK1g02998,Cen-16-002743,Cen-15-001254
ACBK1g02999,Cen-16-002744,Cen-15-001253
ACBK1g03000,Cen-16-002745,Cen-15-001252
ACBK1g03001,Cen-16-002746,Cen-15-001251
ACBK1g03002,Cen-16-002747,Cen-15-001250
ACBK1g03003,Cen-16-002749,Cen-15-001249
ACBK1g03004,Cen-16-002750,Cen-15-001248
ACBK1g03005,Cen-16-002751,Cen-15-001243
ACBK1g03006,Cen-16-002752,.
ACBK1g03007,Cen-16-002753,Cen-15-001242
ACBK1g03008,.,.
ACBK1g03009,.,.
ACBK1g03010,Cen-16-002754,Cen-15-001241
ACBK1g03011,.,.
ACBK1g03012,.,.
ACBK1g03013,.,.
ACBK1g03014,Cen-16-002777,Cen-15-001239
ACBK1g03015,Cen-16-002776,Cen-15-001238
ACBK1g03016,.,Cen-15-001235
ACBK1g03017,.,Cen-15-001234
ACBK1g03018,.,Cen-15-001232
ACBK1g03019,Cen-16-002773,Cen-15-001228
ACBK1g03020,Cen-16-002772,Cen-15-001227
ACBK1g03021,Cen-16-002769,Cen-15-001226
ACBK1g03022,.,.
ACBK1g03023,Cen-16-002766,Cen-15-001224
ACBK1g03024,Cen-16-002765,Cen-15-001223
ACBK1g03025,Cen-16-002763,Cen-15-001221
ACBK1g03026,Cen-16-002760,.
ACBK1g03027,Cen-16-002759,Cen-15-001220
ACBK1g03028,Cen-16-002781,Cen-15-001219
ACBK1g03029,Cen-16-002786,Cen-15-001215
ACBK1g03030,.,.
ACBK1g03031,.,.
ACBK1g03032,Cen-16-002806,Cen-15-001212
ACBK1g03033,Cen-16-002824,Cen-15-001211
ACBK1g03034,Cen-16-002825,Cen-15-001210
ACBK1g03035,Cen-16-002828,Cen-15-001209
ACBK1g03036,Cen-16-002829,Cen-15-001208
ACBK1g03037,Cen-16-002830,Cen-15-001207
ACBK1g03038,.,Cen-15-001206
ACBK1g03039,.,Cen-15-001205
ACBK1g03040,Cen-16-002834,Cen-15-001193
ACBK1g03041,Cen-16-002839,Cen-15-001194
ACBK1g03042,Cen-16-002838,Cen-15-001195
ACBK1g03043,Cen-16-002837,Cen-15-001196
ACBK1g03044,Cen-16-002836,Cen-15-001197
ACBK1g03045,Cen-16-002834,Cen-15-001199
ACBK1g03046,.,Cen-15-001193
ACBK1g03047,Cen-16-002840,Cen-15-001192
ACBK1g03048,Cen-16-002841,Cen-15-001191
ACBK1g03049,Cen-16-002842,Cen-15-001188
ACBK1g03050,.,.
ACBK1g03051,Cen-16-002844,Cen-15-001186
ACBK1g03052,Cen-16-002845,Cen-15-001185
ACBK1g03053,Cen-16-002846,Cen-15-001184
ACBK1g03054,Cen-16-002847,Cen-15-001175
ACBK1g03055,Cen-16-002848,Cen-15-001174
ACBK1g03056,Cen-16-002849,Cen-15-001173
ACBK1g03057,Cen-16-002850,Cen-15-001172
ACBK1g03058,Cen-16-002852,Cen-15-001171
ACBK1g03059,.,.
ACBK1g03060,Cen-16-002853,Cen-15-001170
ACBK1g03061,Cen-16-002854,.
ACBK1g03062,.,Cen-15-001167
ACBK1g03063,.,Cen-15-001162
ACBK1g03064,Cen-16-002858,Cen-15-001160
ACBK1g03065,.,.
ACBK1g03066,Cen-16-002860,Cen-15-001159
ACBK1g03067,.,.
ACBK1g03068,.,.
ACBK1g03069,.,.
ACBK1g03070,.,Cen-15-001156
ACBK1g03071,.,.
ACBK1g03072,.,.
ACBK1g03073,.,.
ACBK1g03074,.,.
ACBK1g03075,.,.
ACBK1g03076,Cen-16-002862,Cen-15-001152
ACBK1g03077,.,.
ACBK1g03078,.,.
ACBK1g03079,.,.
ACBK1g03080,.,.
ACBK1g03081,.,.
ACBK1g03082,Cen-16-002864,Cen-15-001151
ACBK1g03083,.,.
ACBK1g03084,Cen-16-002868,Cen-15-001147
ACBK1g03085,Cen-16-002869,Cen-15-001146
ACBK1g03086,Cen-16-002870,Cen-15-001145
ACBK1g03087,Cen-16-002871,Cen-15-001144
ACBK1g03088,Cen-16-002872,Cen-15-001143
ACBK1g03089,.,.
ACBK1g03090,Cen-16-002874,.
ACBK1g03091,Cen-16-002875,.
ACBK1g03092,Cen-16-002876,.
ACBK1g03093,Cen-16-002878,.
ACBK1g03094,Cen-16-002885,Cen-15-001132
ACBK1g03095,Cen-16-002886,Cen-15-001133
ACBK1g03096,Cen-16-002888,Cen-15-001134
ACBK1g03097,Cen-16-002890,Cen-15-001136
ACBK1g03098,Cen-16-002891,Cen-15-001138
ACBK1g03099,Cen-16-002892,Cen-15-001139
ACBK1g03100,.,.
ACBK1g03101,.,.
ACBK1g03102,Cen-16-002893,.
ACBK1g03103,Cen-16-002894,.
ACBK1g03104,Cen-16-002895,.
ACBK1g03105,Cen-16-002897,Cen-15-001126
ACBK1g03106,Cen-16-002900,Cen-15-001123
ACBK1g03107,Cen-16-002901,Cen-15-001117
ACBK1g03108,Cen-16-002902,Cen-15-001116
