ACBK2g01516,Coc-7-001913,.,.,Coc-3-001925
ACBK2g01517,.,.,.,.
ACBK2g01518,.,Coc-22-001800,Coc-20-001814,Coc-3-001927
ACBK2g01519,.,.,.,.
ACBK2g01520,.,.,.,.
ACBK2g01521,Coc-7-001917,Coc-22-001796,.,.
ACBK2g01522,Coc-7-001918,Coc-22-001795,.,Coc-3-001932
ACBK2g01523,Coc-7-001919,Coc-22-001794,Coc-20-001811,Coc-3-001934
ACBK2g01524,Coc-7-001921,Coc-22-001792,Coc-20-001809,Coc-3-001936
ACBK2g01525,Coc-7-001923,Coc-22-001790,Coc-20-001807,Coc-3-001938
ACBK2g01526,.,Coc-22-001787,Coc-20-001806,Coc-3-001939
ACBK2g01527,Coc-7-001925,Coc-22-001786,Coc-20-001805,Coc-3-001940
ACBK2g01528,Coc-7-001926,Coc-22-001785,Coc-20-001804,Coc-3-001941
ACBK2g01529,Coc-7-001927,Coc-22-001784,Coc-20-001803,Coc-3-001942
ACBK2g01530,Coc-7-001928,Coc-22-001783,Coc-20-001801,Coc-3-001943
ACBK2g01531,Coc-7-001929,Coc-22-001782,.,Coc-3-001944
ACBK2g01532,Coc-7-001930,Coc-22-001781,Coc-20-001800,Coc-3-001945
ACBK2g01533,Coc-7-001931,Coc-22-001780,Coc-20-001799,Coc-3-001946
ACBK2g01534,Coc-7-001932,Coc-22-001779,Coc-20-001798,Coc-3-001947
ACBK2g01535,Coc-7-001933,Coc-22-001778,Coc-20-001797,Coc-3-001948
ACBK2g01536,.,.,.,.
ACBK2g01537,Coc-7-001934,Coc-22-001776,Coc-20-001796,Coc-3-001950
ACBK2g01538,Coc-7-001937,Coc-22-001774,Coc-20-001794,Coc-3-001952
ACBK2g01539,Coc-7-001938,.,.,Coc-3-001953
ACBK2g01540,Coc-7-001939,Coc-22-001773,Coc-20-001793,Coc-3-001954
ACBK2g01541,Coc-7-001940,Coc-22-001772,Coc-20-001792,Coc-3-001955
ACBK2g01542,.,.,.,.
ACBK2g01543,Coc-7-001941,Coc-22-001771,Coc-20-001791,Coc-3-001956
ACBK2g01544,Coc-7-001942,.,.,Coc-3-001957
ACBK2g01545,Coc-7-001949,.,Coc-20-001786,Coc-3-001965
ACBK2g01546,Coc-7-001950,Coc-22-001762,Coc-20-001785,Coc-3-001966
ACBK2g01547,Coc-7-001951,Coc-22-001761,Coc-20-001784,Coc-3-001967
ACBK2g01548,Coc-7-001952,Coc-22-001760,Coc-20-001783,Coc-3-001968
ACBK2g01549,Coc-7-001954,Coc-22-001759,Coc-20-001782,Coc-3-001969
ACBK2g01550,Coc-7-001956,Coc-22-001757,Coc-20-001780,Coc-3-001971
ACBK2g01551,Coc-7-001957,Coc-22-001754,Coc-20-001777,Coc-3-001973
ACBK2g01552,Coc-7-001958,Coc-22-001753,Coc-20-001776,Coc-3-001974
ACBK2g01553,Coc-7-001959,Coc-22-001752,.,.
ACBK2g01554,Coc-7-001961,.,Coc-20-001773,Coc-3-001976
ACBK2g01555,Coc-7-001963,Coc-22-001750,Coc-20-001771,Coc-3-001978
ACBK2g01556,Coc-7-001965,Coc-22-001746,Coc-20-001745,Coc-3-001980
ACBK2g01557,Coc-7-001966,.,.,Coc-3-001981
ACBK2g01558,Coc-7-001967,Coc-22-001745,Coc-20-001744,Coc-3-001982
ACBK2g01559,Coc-7-001969,Coc-22-001743,Coc-20-001743,Coc-3-001983
ACBK2g01560,Coc-7-001970,Coc-22-001742,Coc-20-001742,Coc-3-001984
ACBK2g01561,Coc-7-001972,Coc-22-001740,Coc-20-001740,Coc-3-001990
ACBK2g01562,.,.,.,Coc-3-001991
ACBK2g01563,Coc-7-001973,.,.,Coc-3-001992
ACBK2g01564,Coc-7-001975,Coc-22-001739,Coc-20-001739,Coc-3-001993
ACBK2g01565,Coc-7-001978,.,Coc-20-001738,Coc-3-001994
ACBK2g01566,Coc-7-001979,.,.,Coc-3-001995
ACBK2g01567,Coc-7-001980,Coc-22-001738,Coc-20-001737,Coc-3-001996
ACBK2g01568,Coc-7-001981,Coc-22-001737,.,Coc-3-001997
ACBK2g01569,Coc-7-001985,.,Coc-20-001735,Coc-3-002002
ACBK2g01570,Coc-7-001987,Coc-22-001733,Coc-20-001732,Coc-3-002005
ACBK2g01571,Coc-7-001988,.,.,.
ACBK2g01572,.,.,.,.
ACBK2g01573,.,.,.,Coc-3-002006
ACBK2g01574,Coc-7-001990,Coc-22-001731,Coc-20-001730,Coc-3-002007
ACBK2g01575,Coc-7-001991,Coc-22-001730,Coc-20-001729,Coc-3-002008
ACBK2g01576,Coc-7-001992,Coc-22-001729,Coc-20-001728,Coc-3-002009
ACBK2g01577,.,Coc-22-001728,Coc-20-001727,Coc-3-002010
ACBK2g01578,Coc-7-001993,.,.,Coc-3-002011
ACBK2g01579,Coc-7-001994,Coc-22-001727,Coc-20-001726,Coc-3-002012
ACBK2g01580,Coc-7-001995,Coc-22-001726,Coc-20-001724,Coc-3-002013
ACBK2g01581,Coc-7-001996,Coc-22-001725,Coc-20-001723,Coc-3-002014
ACBK2g01582,Coc-7-001997,Coc-22-001724,Coc-20-001722,Coc-3-002015
ACBK2g01583,.,.,.,.
ACBK2g01584,Coc-7-002000,Coc-22-001721,Coc-20-001720,Coc-3-002018
ACBK2g01585,Coc-7-002001,Coc-22-001720,Coc-20-001719,Coc-3-002019
ACBK2g01586,Coc-7-002002,Coc-22-001719,Coc-20-001718,Coc-3-002020
ACBK2g01587,Coc-7-002003,Coc-22-001718,.,Coc-3-002021
ACBK2g01588,Coc-7-002005,Coc-22-001717,Coc-20-001717,Coc-3-002023
ACBK2g01589,Coc-7-002006,Coc-22-001716,Coc-20-001716,Coc-3-002026
ACBK2g01590,Coc-7-002007,Coc-22-001715,Coc-20-001715,Coc-3-002027
ACBK2g01591,Coc-7-002008,Coc-22-001714,Coc-20-001714,Coc-3-002028
ACBK2g01592,Coc-7-002012,.,.,Coc-3-002032
ACBK2g01593,.,.,.,.
ACBK2g01594,Coc-7-002014,Coc-22-001710,Coc-20-001707,Coc-3-002035
ACBK2g01595,Coc-7-002015,Coc-22-001709,Coc-20-001705,.
ACBK2g01596,Coc-7-002016,Coc-22-001708,Coc-20-001704,Coc-3-002036
ACBK2g01597,Coc-7-002017,.,Coc-20-001703,Coc-3-002038
ACBK2g01598,Coc-7-002019,Coc-22-001707,Coc-20-001702,Coc-3-002040
ACBK2g01599,Coc-7-002033,Coc-22-001706,Coc-20-001701,Coc-3-002041
ACBK2g01600,Coc-7-002032,Coc-22-001702,Coc-20-001700,Coc-3-002043
ACBK2g01601,.,Coc-22-001701,Coc-20-001699,Coc-3-002044
ACBK2g01602,Coc-7-002031,Coc-22-001700,.,Coc-3-002046
ACBK2g01603,Coc-7-002030,Coc-22-001699,Coc-20-001697,Coc-3-002048
ACBK2g01604,Coc-7-002029,Coc-22-001698,Coc-20-001696,Coc-3-002049
ACBK2g01605,Coc-7-002028,Coc-22-001697,Coc-20-001695,Coc-3-002050
ACBK2g01606,Coc-7-000020,.,Coc-20-001694,Coc-3-002051
ACBK2g01607,Coc-7-000019,Coc-22-001696,Coc-20-001693,Coc-3-002052
ACBK2g01608,Coc-7-002038,Coc-22-001695,Coc-20-001692,Coc-3-002054
ACBK2g01609,Coc-7-002039,Coc-22-001692,Coc-20-001691,Coc-3-002055
ACBK2g01610,Coc-7-002041,Coc-22-001689,Coc-20-001690,Coc-3-002056
ACBK2g01611,Coc-7-002042,Coc-22-001688,Coc-20-001689,Coc-3-002057
ACBK2g01612,Coc-7-002043,.,.,Coc-3-002058
ACBK2g01613,Coc-7-002044,Coc-22-001685,Coc-20-001685,Coc-3-002059
ACBK2g01614,Coc-7-002045,Coc-22-001684,Coc-20-001684,Coc-3-002060
ACBK2g01615,Coc-7-002046,.,.,Coc-3-002061
ACBK2g01616,Coc-7-002047,Coc-22-001683,Coc-20-001683,Coc-3-002062
ACBK2g01617,Coc-7-002048,Coc-22-001682,Coc-20-001682,Coc-3-002063
ACBK2g01618,Coc-7-002050,Coc-22-001681,.,Coc-3-002065
ACBK2g01619,Coc-7-002051,Coc-22-001680,Coc-20-001680,Coc-3-002066
ACBK2g01620,Coc-7-002052,Coc-22-001679,.,Coc-3-002067
ACBK2g01621,Coc-7-002053,Coc-22-001678,Coc-20-001679,Coc-3-002068
ACBK2g01622,.,.,Coc-20-001678,Coc-3-002069
ACBK2g01623,Coc-7-002054,Coc-22-001677,Coc-20-001677,Coc-3-002070
ACBK2g01624,Coc-7-002055,Coc-22-001676,Coc-20-001676,Coc-3-002071
ACBK2g01625,Coc-7-002056,Coc-22-001675,Coc-20-001675,Coc-3-002072
ACBK2g01626,Coc-7-002058,Coc-22-001673,.,Coc-3-002073
ACBK2g01627,Coc-7-002059,Coc-22-001672,Coc-20-001674,Coc-3-002074
ACBK2g01628,Coc-7-002060,Coc-22-001671,Coc-20-001673,Coc-3-002075
ACBK2g01629,Coc-7-002061,.,.,Coc-3-002076
ACBK2g01630,Coc-7-002062,Coc-22-001670,Coc-20-001672,Coc-3-002077
ACBK2g01631,Coc-7-002063,Coc-22-001669,Coc-20-001671,Coc-3-002078
ACBK2g01632,.,.,.,.
ACBK2g01633,.,.,.,.
ACBK2g01634,Coc-7-002065,Coc-22-001668,Coc-20-001669,Coc-3-002080
ACBK2g01635,Coc-7-002067,.,.,.
ACBK2g01636,Coc-7-002068,Coc-22-001665,Coc-20-001667,Coc-3-002082
ACBK2g01637,Coc-7-002069,.,Coc-20-001666,.
ACBK2g01638,.,.,.,.
ACBK2g01639,Coc-7-002070,Coc-22-001664,Coc-20-001665,Coc-3-002083
ACBK2g01640,Coc-7-002071,.,.,.
ACBK2g01641,Coc-7-002073,Coc-22-001661,Coc-20-001663,Coc-3-002084
ACBK2g01642,.,.,.,.
ACBK2g01643,.,.,.,.
ACBK2g01644,Coc-7-002075,Coc-22-001659,Coc-20-001661,.
ACBK2g01645,.,.,.,.
ACBK2g01646,.,.,.,.
ACBK2g01647,Coc-7-002079,Coc-22-001654,Coc-20-001658,Coc-3-002089
ACBK2g01648,.,.,.,.
ACBK2g01649,Coc-7-002080,Coc-22-001653,Coc-20-001657,Coc-3-002091
ACBK2g01650,Coc-7-002081,Coc-22-001652,Coc-20-001656,Coc-3-002092
ACBK2g01651,.,.,.,.
ACBK2g01652,Coc-7-002082,.,Coc-20-001654,Coc-3-002093
ACBK2g01653,Coc-7-002083,Coc-22-001651,Coc-20-001653,Coc-3-002095
ACBK2g01654,Coc-7-002084,Coc-22-001650,Coc-20-001652,Coc-3-002099
ACBK2g01655,Coc-7-002086,Coc-22-001648,Coc-20-001650,Coc-3-002101
ACBK2g01656,Coc-7-002088,Coc-22-001647,Coc-20-001649,.
ACBK2g01657,Coc-7-002090,Coc-22-001643,Coc-20-001647,Coc-3-002103
ACBK2g01658,Coc-7-002092,Coc-22-001642,Coc-20-001645,Coc-3-002105
ACBK2g01659,.,.,.,.
ACBK2g01660,Coc-7-002094,Coc-22-001640,Coc-20-001643,Coc-3-002107
ACBK2g01661,Coc-7-002095,Coc-22-001639,Coc-20-001641,Coc-3-002108
ACBK2g01662,Coc-7-002096,.,Coc-20-001640,Coc-3-002109
ACBK2g01663,Coc-7-002097,.,Coc-20-001639,Coc-3-002110
ACBK2g01664,Coc-7-002098,.,Coc-20-001637,Coc-3-002112
ACBK2g01665,Coc-7-002099,Coc-22-001631,Coc-20-001636,Coc-3-002114
ACBK2g01666,Coc-7-002102,.,.,Coc-3-002116
ACBK2g01667,Coc-7-002103,Coc-22-001628,Coc-20-001634,Coc-3-002117
ACBK2g01668,.,.,.,.
ACBK2g01669,Coc-7-002104,.,.,.
ACBK2g01670,Coc-7-002105,Coc-22-001627,Coc-20-001633,Coc-3-002118
ACBK2g01671,Coc-7-002107,Coc-22-001626,Coc-20-001632,Coc-3-002119
ACBK2g01672,Coc-7-002108,Coc-22-001625,Coc-20-001631,Coc-3-002120
ACBK2g01673,Coc-7-002109,Coc-22-001624,Coc-20-001630,Coc-3-002121
ACBK2g01674,Coc-7-002110,Coc-22-001623,Coc-20-001629,Coc-3-002122
ACBK2g01675,Coc-7-002114,Coc-22-001622,Coc-20-001628,.
ACBK2g01676,Coc-7-002115,Coc-22-001621,Coc-20-001626,Coc-3-002123
ACBK2g01677,Coc-7-002116,Coc-22-001620,Coc-20-001625,Coc-3-002124
ACBK2g01678,Coc-7-002117,Coc-22-001619,Coc-20-001624,Coc-3-002125
ACBK2g01679,Coc-7-002118,Coc-22-001618,Coc-20-001623,Coc-3-002126
ACBK2g01680,Coc-7-002119,Coc-22-001617,Coc-20-001622,Coc-3-002127
ACBK2g01681,Coc-7-002121,Coc-22-001615,Coc-20-001620,Coc-3-002129
ACBK2g01682,Coc-7-002122,Coc-22-001614,Coc-20-001619,Coc-3-002130
ACBK2g01683,Coc-7-002123,Coc-22-001613,Coc-20-001618,Coc-3-002131
ACBK2g01684,Coc-7-002124,Coc-22-001612,Coc-20-001617,Coc-3-002132
ACBK2g01685,Coc-7-002125,Coc-22-001611,Coc-20-001616,Coc-3-002133
ACBK2g01686,Coc-7-002128,.,.,.
ACBK2g01687,Coc-7-002129,Coc-22-001607,Coc-20-001614,Coc-3-002136
ACBK2g01688,Coc-7-002131,Coc-22-001605,Coc-20-001612,Coc-3-002138
ACBK2g01689,Coc-7-002132,.,.,.
ACBK2g01690,Coc-7-002133,Coc-22-001604,Coc-20-001611,Coc-3-002139
ACBK2g01691,Coc-7-002134,Coc-22-001603,Coc-20-001610,Coc-3-002140
ACBK2g01692,Coc-7-002135,.,.,.
ACBK2g01693,Coc-7-002136,Coc-22-001602,.,.
ACBK2g01694,Coc-7-002137,Coc-22-001601,Coc-20-001599,Coc-3-002142
ACBK2g01695,Coc-7-002139,Coc-22-001600,Coc-20-001598,Coc-3-002143
ACBK2g01696,Coc-7-002140,Coc-22-001599,Coc-20-001597,Coc-3-002144
ACBK2g01697,Coc-7-002141,Coc-22-001598,Coc-20-001596,Coc-3-002145
ACBK2g01698,Coc-7-002142,Coc-22-001597,Coc-20-001595,Coc-3-002146
ACBK2g01699,Coc-7-002143,Coc-22-001596,Coc-20-001594,Coc-3-002147
ACBK2g01700,Coc-7-002144,Coc-22-001595,Coc-20-001593,Coc-3-002148
ACBK2g01701,Coc-7-002146,.,.,.
ACBK2g01702,Coc-7-002147,.,Coc-20-001592,Coc-3-002150
ACBK2g01703,Coc-7-002148,Coc-22-001593,Coc-20-001591,Coc-3-002151
ACBK2g01704,Coc-7-002149,.,.,.
ACBK2g01705,Coc-7-002150,Coc-22-001592,Coc-20-001589,Coc-3-002152
ACBK2g01706,Coc-7-002154,Coc-22-001589,Coc-20-001588,Coc-3-002156
ACBK2g01707,Coc-7-002157,Coc-22-001588,Coc-20-001586,Coc-3-002159
ACBK2g01708,.,Coc-22-001586,.,.
ACBK2g01709,.,.,Coc-20-001585,Coc-3-002160
ACBK2g01710,Coc-7-002158,Coc-22-001585,Coc-20-001583,Coc-3-002164
ACBK2g01711,Coc-7-002159,Coc-22-001584,Coc-20-001582,.
ACBK2g01712,Coc-7-002160,Coc-22-001583,Coc-20-001581,Coc-3-002165
ACBK2g01713,Coc-7-002161,Coc-22-001582,Coc-20-001580,Coc-3-002166
ACBK2g01714,Coc-7-002162,Coc-22-001581,Coc-20-001578,Coc-3-002168
ACBK2g01715,Coc-7-002166,Coc-22-001578,Coc-20-001574,Coc-3-002175
ACBK2g01716,Coc-7-002167,Coc-22-001577,.,Coc-3-002176
ACBK2g01717,Coc-7-002168,Coc-22-001576,Coc-20-001573,Coc-3-002177
ACBK2g01718,Coc-7-002169,Coc-22-001575,Coc-20-001572,Coc-3-002178
ACBK2g01719,Coc-7-002170,Coc-22-001574,Coc-20-001571,Coc-3-002179
ACBK2g01720,Coc-7-002171,Coc-22-001573,.,Coc-3-002180
ACBK2g01721,Coc-7-002175,.,.,.
ACBK2g01722,Coc-7-002176,Coc-22-001571,Coc-20-001570,Coc-3-002181
ACBK2g01723,Coc-7-002177,.,.,.
ACBK2g01724,Coc-7-002179,Coc-22-001569,Coc-20-001569,Coc-3-002182
ACBK2g01725,.,Coc-22-001568,Coc-20-001566,Coc-3-002183
ACBK2g01726,Coc-7-002180,.,Coc-20-001564,Coc-3-002184
ACBK2g01727,.,.,Coc-20-001562,Coc-3-002187
ACBK2g01728,.,.,Coc-20-001558,Coc-3-002191
ACBK2g01729,.,.,.,.
ACBK2g01730,.,.,Coc-20-001556,Coc-3-002194
ACBK2g01731,Coc-7-002181,Coc-22-001562,Coc-20-001555,.
ACBK2g01732,Coc-7-002182,Coc-22-001561,.,.
ACBK2g01733,Coc-7-002183,Coc-22-001560,Coc-20-001553,Coc-3-002195
ACBK2g01734,Coc-7-002185,.,Coc-20-001552,Coc-3-002199
ACBK2g01735,Coc-7-002187,.,Coc-20-001551,Coc-3-002202
ACBK2g01736,Coc-7-002188,.,.,Coc-3-002205
ACBK2g01737,Coc-7-002189,Coc-22-001559,Coc-20-001550,Coc-3-002206
ACBK2g01738,Coc-7-002190,.,.,.
ACBK2g01739,Coc-7-002191,.,.,.
ACBK2g01740,Coc-7-002192,Coc-22-001558,Coc-20-001549,Coc-3-002207
ACBK2g01741,Coc-7-002194,Coc-22-001557,Coc-20-001548,Coc-3-002208
ACBK2g01742,Coc-7-002197,Coc-22-001555,Coc-20-001547,Coc-3-002210
ACBK2g01743,Coc-7-002198,Coc-22-001554,Coc-20-001546,Coc-3-002211
ACBK2g01744,Coc-7-002199,Coc-22-001553,Coc-20-001545,Coc-3-002212
ACBK2g01745,Coc-7-002201,Coc-22-001551,Coc-20-001543,Coc-3-002215
ACBK2g01746,.,.,.,.
ACBK2g01747,Coc-7-002202,Coc-22-001550,Coc-20-001542,Coc-3-002216
ACBK2g01748,Coc-7-002205,Coc-22-001549,Coc-20-001540,Coc-3-002217
ACBK2g01749,Coc-7-002207,Coc-22-001547,Coc-20-001539,Coc-3-002218
ACBK2g01750,Coc-7-002208,Coc-22-001546,Coc-20-001538,Coc-3-002219
ACBK2g01751,Coc-7-002209,Coc-22-001545,Coc-20-001537,Coc-3-002220
ACBK2g01752,Coc-7-002210,Coc-22-001544,.,.
ACBK2g01753,Coc-7-002211,.,.,.
ACBK2g01754,Coc-7-002212,Coc-22-001543,Coc-20-001536,Coc-3-002221
ACBK2g01755,Coc-7-002213,Coc-22-001542,Coc-20-001535,Coc-3-002222
ACBK2g01756,.,.,.,.
ACBK2g01757,Coc-7-002215,Coc-22-001540,Coc-20-001533,Coc-3-002224
ACBK2g01758,Coc-7-002216,Coc-22-001531,Coc-20-001532,Coc-3-002225
ACBK2g01759,Coc-7-002218,.,Coc-20-001531,Coc-3-002228
ACBK2g01760,Coc-7-002219,Coc-22-001530,.,Coc-3-002229
ACBK2g01761,Coc-7-002220,Coc-22-001529,.,.
ACBK2g01762,Coc-7-002221,Coc-22-001528,Coc-20-001530,Coc-3-002231
ACBK2g01763,.,.,.,.
ACBK2g01764,Coc-7-002222,Coc-22-001527,Coc-20-001529,Coc-3-002232
ACBK2g01765,Coc-7-002224,Coc-22-001525,Coc-20-001528,Coc-3-002233
ACBK2g01766,Coc-7-002225,Coc-22-001524,Coc-20-001527,Coc-3-002234
ACBK2g01767,Coc-7-002226,Coc-22-001523,Coc-20-001525,Coc-3-002235
ACBK2g01768,Coc-7-002228,Coc-22-001520,Coc-20-001523,Coc-3-002237
ACBK2g01769,Coc-7-002229,.,.,.
ACBK2g01770,Coc-7-002230,.,Coc-20-001522,Coc-3-002238
ACBK2g01771,Coc-7-002231,Coc-22-001519,Coc-20-001521,Coc-3-002239
ACBK2g01772,Coc-7-002232,Coc-22-001518,Coc-20-001520,Coc-3-002240
ACBK2g01773,Coc-7-002233,Coc-22-001517,Coc-20-001519,Coc-3-002241
ACBK2g01774,.,Coc-22-001516,Coc-20-001518,Coc-3-002242
ACBK2g01775,Coc-7-002234,Coc-22-001515,Coc-20-001517,Coc-3-002243
ACBK2g01776,Coc-7-002235,Coc-22-001514,Coc-20-001516,Coc-3-002244
ACBK2g01777,Coc-7-002236,Coc-22-001513,Coc-20-001515,Coc-3-002245
ACBK2g01778,.,.,.,.
ACBK2g01779,Coc-7-002237,Coc-22-001512,Coc-20-001514,Coc-3-002246
ACBK2g01780,Coc-7-002238,Coc-22-001511,Coc-20-001513,.
ACBK2g01781,.,.,.,.
ACBK2g01782,.,.,.,.
ACBK2g01783,.,.,.,.
ACBK2g01784,.,.,.,.
ACBK2g01785,.,.,.,.
ACBK2g01786,.,.,.,.
ACBK2g01787,Coc-7-002239,Coc-22-001509,Coc-20-001512,Coc-3-002248
ACBK2g01788,Coc-7-002241,Coc-22-001508,Coc-20-001510,Coc-3-002250
ACBK2g01789,Coc-7-002242,Coc-22-001507,Coc-20-001509,Coc-3-002251
ACBK2g01790,Coc-7-002244,Coc-22-001505,Coc-20-001508,Coc-3-002252
ACBK2g01791,Coc-7-002245,Coc-22-001504,Coc-20-001507,Coc-3-002253
ACBK2g01792,Coc-7-002246,Coc-22-001502,Coc-20-001506,Coc-3-002254
ACBK2g01793,Coc-7-002247,Coc-22-001501,.,Coc-3-002255
ACBK2g01794,Coc-7-002248,.,.,.
ACBK2g01795,Coc-7-002249,.,.,.
ACBK2g01796,Coc-7-002250,.,.,Coc-3-002256
ACBK2g01797,.,.,.,.
ACBK2g01798,.,.,.,.
ACBK2g01799,Coc-7-002251,Coc-22-001500,Coc-20-001505,Coc-3-002257
ACBK2g01800,Coc-7-002252,Coc-22-001499,Coc-20-001504,Coc-3-002258
ACBK2g01801,Coc-7-002253,.,.,.
ACBK2g01802,Coc-7-002254,Coc-22-001498,Coc-20-001503,Coc-3-002259
ACBK2g01803,Coc-7-002256,Coc-22-001496,.,.
ACBK2g01804,Coc-7-002257,Coc-22-001495,Coc-20-001501,Coc-3-002261
ACBK2g01805,Coc-7-002258,Coc-22-001494,Coc-20-001500,Coc-3-002262
ACBK2g01806,Coc-7-002259,Coc-22-001493,Coc-20-001499,Coc-3-002263
ACBK2g01807,Coc-7-002260,.,.,.
ACBK2g01808,Coc-7-002262,.,.,.
ACBK2g01809,Coc-7-002263,Coc-22-001491,Coc-20-001498,Coc-3-002264
ACBK2g01810,Coc-7-002266,Coc-22-001489,Coc-20-001496,Coc-3-002265
ACBK2g01811,Coc-7-002268,Coc-22-001488,Coc-20-001494,Coc-3-002267
ACBK2g01812,Coc-7-002269,Coc-22-001487,Coc-20-001493,Coc-3-002268
ACBK2g01813,Coc-7-002270,Coc-22-001486,Coc-20-001492,Coc-3-002269
ACBK2g01814,Coc-7-002271,Coc-22-001485,Coc-20-001491,Coc-3-002270
ACBK2g01815,Coc-7-002272,Coc-22-001484,Coc-20-001490,Coc-3-002271
ACBK2g01816,Coc-7-002273,.,.,.
ACBK2g01817,Coc-7-002274,.,.,.
ACBK2g01818,Coc-7-002276,Coc-22-001483,Coc-20-001489,Coc-3-002273
ACBK2g01819,Coc-7-002277,Coc-22-001482,Coc-20-001488,.
ACBK2g01820,Coc-7-002278,Coc-22-001481,Coc-20-001487,Coc-3-002274
ACBK2g01821,Coc-7-002279,.,Coc-20-001486,Coc-3-002275
ACBK2g01822,Coc-7-002280,.,Coc-20-001485,Coc-3-002276
ACBK2g01823,Coc-7-002281,Coc-22-001477,Coc-20-001482,Coc-3-002279
ACBK2g01824,Coc-7-002284,Coc-22-001475,Coc-20-001481,Coc-3-002281
ACBK2g01825,Coc-7-002285,.,.,.
ACBK2g01826,.,.,.,.
ACBK2g01827,Coc-7-002289,.,.,Coc-3-002283
ACBK2g01828,Coc-7-002290,.,.,.
ACBK2g01829,Coc-7-002292,.,.,.
ACBK2g01830,Coc-7-002293,Coc-22-001472,Coc-20-001478,Coc-3-002284
ACBK2g01831,Coc-7-002296,Coc-22-001468,Coc-20-001476,Coc-3-002286
ACBK2g01832,Coc-7-002298,.,.,.
ACBK2g01833,Coc-7-002299,Coc-22-001467,.,Coc-3-002287
ACBK2g01834,Coc-7-002300,Coc-22-001466,.,.
ACBK2g01835,.,.,.,.
ACBK2g01836,Coc-7-002301,Coc-22-001465,.,Coc-3-002288
ACBK2g01837,.,.,.,.
ACBK2g01838,Coc-7-002304,Coc-22-001464,.,Coc-3-002289
ACBK2g01839,Coc-7-002305,Coc-22-001463,.,Coc-3-002290
ACBK2g01840,Coc-7-002307,Coc-22-001461,Coc-20-001475,Coc-3-002291
ACBK2g01841,Coc-7-002308,Coc-22-001460,Coc-20-001474,Coc-3-002292
ACBK2g01842,Coc-7-002312,Coc-22-001458,Coc-20-001461,Coc-3-002301
ACBK2g01843,Coc-7-002313,Coc-22-001457,Coc-20-001460,Coc-3-002302
ACBK2g01844,Coc-7-002314,Coc-22-001456,Coc-20-001459,Coc-3-002303
ACBK2g01845,Coc-7-002315,Coc-22-001455,Coc-20-001458,Coc-3-002304
ACBK2g01846,Coc-7-002317,.,.,.
ACBK2g01847,Coc-7-002318,Coc-22-001454,Coc-20-001456,Coc-3-002305
ACBK2g01848,Coc-7-002319,Coc-22-001453,Coc-20-001455,Coc-3-002306
ACBK2g01849,Coc-7-002320,Coc-22-001452,Coc-20-001454,Coc-3-002307
ACBK2g01850,Coc-7-002322,Coc-22-001451,Coc-20-001453,Coc-3-002308
ACBK2g01851,Coc-7-002323,Coc-22-001450,Coc-20-001452,Coc-3-002309
ACBK2g01852,Coc-7-002324,Coc-22-001449,Coc-20-001451,Coc-3-002310
ACBK2g01853,Coc-7-002326,Coc-22-001447,Coc-20-001449,Coc-3-002312
ACBK2g01854,Coc-7-002327,Coc-22-001446,Coc-20-001448,Coc-3-002313
ACBK2g01855,Coc-7-002328,.,.,.
ACBK2g01856,Coc-7-002329,Coc-22-001444,Coc-20-001447,Coc-3-002314
ACBK2g01857,Coc-7-002330,Coc-22-001443,Coc-20-001446,Coc-3-002315
ACBK2g01858,Coc-7-002331,Coc-22-001442,Coc-20-001445,Coc-3-002316
ACBK2g01859,Coc-7-002332,Coc-22-001441,Coc-20-001444,Coc-3-002317
ACBK2g01860,Coc-7-002333,Coc-22-001440,Coc-20-001443,Coc-3-002318
ACBK2g01861,Coc-7-002334,Coc-22-001439,Coc-20-001442,Coc-3-002321
ACBK2g01862,.,.,.,.
ACBK2g01863,.,.,.,.
ACBK2g01864,.,.,.,.
ACBK2g01865,.,.,.,Coc-3-002322
ACBK2g01866,Coc-7-002337,Coc-22-001437,Coc-20-001441,Coc-3-002323
ACBK2g01867,Coc-7-002338,Coc-22-001436,Coc-20-001440,Coc-3-002324
ACBK2g01868,Coc-7-002340,Coc-22-001435,Coc-20-001439,Coc-3-002326
ACBK2g01869,Coc-7-002341,Coc-22-001434,Coc-20-001438,Coc-3-002327
ACBK2g01870,.,.,.,.
ACBK2g01871,Coc-7-002345,Coc-22-001431,.,.
ACBK2g01872,.,.,.,.
ACBK2g01873,Coc-7-002347,.,.,.
ACBK2g01874,Coc-7-002348,Coc-22-001430,Coc-20-001435,Coc-3-002333
ACBK2g01875,Coc-7-002349,Coc-22-001428,Coc-20-001433,Coc-3-002335
ACBK2g01876,Coc-7-002350,Coc-22-001427,Coc-20-001432,Coc-3-002336
ACBK2g01877,Coc-7-002351,Coc-22-001426,Coc-20-001431,Coc-3-002337
ACBK2g01878,Coc-7-002352,Coc-22-001425,Coc-20-001430,Coc-3-002338
ACBK2g01879,Coc-7-002353,.,.,.
ACBK2g01880,Coc-7-002354,.,.,.
ACBK2g01881,Coc-7-002356,Coc-22-001423,Coc-20-001427,Coc-3-002341
ACBK2g01882,Coc-7-002357,Coc-22-001422,Coc-20-001426,Coc-3-002342
ACBK2g01883,Coc-7-002358,.,.,.
ACBK2g01884,Coc-7-002359,.,.,.
ACBK2g01885,Coc-7-002360,Coc-22-001421,Coc-20-001425,Coc-3-002343
